"TIME","CH1","CH2","CH3"
-9.240e-03,-1.86,2.7,1.16
-9.238e-03,-1.82,2.9,1.28
-9.236e-03,-1.8,2.7,1.16
-9.234e-03,-1.78,2.7,1.28
-9.232e-03,-1.82,2.6,1.2
-9.230e-03,-1.8,2.8,1.24
-9.228e-03,-1.82,2.4,1.24
-9.226e-03,-1.82,2.5,1.24
-9.224e-03,-1.74,2.6,1.16
-9.222e-03,-1.78,2.6,1.16
-9.220e-03,-1.8,2.5,1.24
-9.218e-03,-1.8,2.7,1.24
-9.216e-03,-1.82,2.8,1.24
-9.214e-03,-1.82,2.7,1.2
-9.212e-03,-1.8,2.8,1.2
-9.210e-03,-1.82,2.7,1.24
-9.208e-03,-1.82,2.6,1.2
-9.206e-03,-1.82,2.6,1.28
-9.204e-03,-1.78,2.7,1.28
-9.202e-03,-1.82,2.7,1.16
-9.200e-03,-1.76,2.6,1.2
-9.198e-03,-1.82,2.7,1.24
-9.196e-03,-1.84,2.5,1.2
-9.194e-03,-1.82,2.6,1.24
-9.192e-03,-1.8,2.8,1.2
-9.190e-03,-1.8,2.7,1.24
-9.188e-03,-1.8,2.5,1.28
-9.186e-03,-1.8,2.6,1.2
-9.184e-03,-1.8,2.6,1.2
-9.182e-03,-1.72,2.5,1.36
-9.180e-03,-1.78,2.8,1.24
-9.178e-03,-1.8,2.8,1.32
-9.176e-03,-1.82,2.6,1.2
-9.174e-03,-1.78,2.2,1.24
-9.172e-03,-1.88,2.7,1.32
-9.170e-03,-1.82,2.7,1.2
-9.168e-03,-1.8,2.7,1.32
-9.166e-03,-1.78,2.4,1.32
-9.164e-03,-1.8,2.6,1.24
-9.162e-03,-1.78,2.8,1.28
-9.160e-03,-1.82,2.6,1.28
-9.158e-03,-1.84,2.8,1.24
-9.156e-03,-1.76,2.7,1.28
-9.154e-03,-1.76,2.5,1.28
-9.152e-03,-1.8,2.7,1.24
-9.150e-03,-1.82,2.6,1.2
-9.148e-03,-1.82,2.6,1.16
-9.146e-03,-1.74,2.7,1.2
-9.144e-03,-1.8,2.8,1.28
-9.142e-03,-1.78,2.5,1.24
-9.140e-03,-1.8,2.6,1.32
-9.138e-03,-1.86,2.9,1.16
-9.136e-03,-1.76,2.7,1.32
-9.134e-03,-1.8,2.8,1.32
-9.132e-03,-1.76,2.4,1.24
-9.130e-03,-1.84,2.8,1.32
-9.128e-03,-1.82,2.8,1.24
-9.126e-03,-1.82,2.6,1.32
-9.124e-03,-1.76,2.7,1.24
-9.122e-03,-1.8,2.5,1.28
-9.120e-03,-1.78,2.7,1.24
-9.118e-03,-1.82,2.7,1.32
-9.116e-03,-1.82,2.7,1.24
-9.114e-03,-1.8,2.6,1.2
-9.112e-03,-1.84,2.4,1.28
-9.110e-03,-1.78,2.5,1.28
-9.108e-03,-1.82,2.6,1.24
-9.106e-03,-1.8,2.9,1.32
-9.104e-03,-1.8,2.7,1.32
-9.102e-03,-1.78,2.6,1.28
-9.100e-03,-1.84,2.6,1.28
-9.098e-03,-1.76,2.8,1.28
-9.096e-03,-1.84,2.4,1.32
-9.094e-03,-1.84,2.9,1.28
-9.092e-03,-1.78,2.6,1.28
-9.090e-03,-1.78,2.7,1.32
-9.088e-03,-1.86,2.7,1.28
-9.086e-03,-1.84,2.9,1.24
-9.084e-03,-1.84,2.7,1.32
-9.082e-03,-1.8,2.6,1.2
-9.080e-03,-1.82,2.8,1.44
-9.078e-03,-1.86,2.8,1.32
-9.076e-03,-1.82,2.5,1.32
-9.074e-03,-1.82,2.8,1.28
-9.072e-03,-1.84,2.9,1.32
-9.070e-03,-1.86,2.7,1.36
-9.068e-03,-1.8,2.6,1.4
-9.066e-03,-1.78,2.5,1.36
-9.064e-03,-1.84,2.6,1.28
-9.062e-03,-1.74,2.7,1.32
-9.060e-03,-1.76,2.6,1.36
-9.058e-03,-1.78,2.5,1.32
-9.056e-03,-1.8,2.6,1.2
-9.054e-03,-1.84,2.5,1.28
-9.052e-03,-1.84,2.8,1.32
-9.050e-03,-1.86,2.4,1.36
-9.048e-03,-1.82,2.6,1.32
-9.046e-03,-1.8,2.8,1.36
-9.044e-03,-1.84,2.8,1.36
-9.042e-03,-1.76,2.8,1.28
-9.040e-03,-1.78,2.8,1.36
-9.038e-03,-1.78,2.7,1.32
-9.036e-03,-1.84,2.8,1.28
-9.034e-03,-1.84,2.8,1.2
-9.032e-03,-1.82,2.8,1.36
-9.030e-03,-1.84,2.7,1.32
-9.028e-03,-1.82,2.5,1.28
-9.026e-03,-1.8,2.6,1.36
-9.024e-03,-1.86,2.7,1.28
-9.022e-03,-1.88,2.7,1.4
-9.020e-03,-1.84,2.6,1.28
-9.018e-03,-1.82,2.6,1.32
-9.016e-03,-1.84,2.5,1.36
-9.014e-03,-1.82,2.6,1.36
-9.012e-03,-1.78,2.8,1.4
-9.010e-03,-1.8,2.6,1.48
-9.008e-03,-1.88,2.7,1.4
-9.006e-03,-1.82,2.6,1.4
-9.004e-03,-1.88,2.6,1.32
-9.002e-03,-1.82,2.7,1.36
-9.000e-03,-1.8,2.6,1.32
-8.998e-03,-1.8,2.5,1.4
-8.996e-03,-1.82,2.6,1.44
-8.994e-03,-1.84,2.8,1.28
-8.992e-03,-1.8,2.8,1.32
-8.990e-03,-1.84,2.7,1.36
-8.988e-03,-1.8,2.8,1.28
-8.986e-03,-1.84,2.6,1.4
-8.984e-03,-1.82,2.7,1.4
-8.982e-03,-1.78,2.8,1.36
-8.980e-03,-1.82,2.5,1.28
-8.978e-03,-1.8,2.7,1.4
-8.976e-03,-1.76,2.7,1.2
-8.974e-03,-1.84,2.9,1.44
-8.972e-03,-1.8,2.6,1.32
-8.970e-03,-1.84,2.9,1.44
-8.968e-03,-1.84,2.5,1.36
-8.966e-03,-1.82,2.8,1.32
-8.964e-03,-1.82,2.9,1.4
-8.962e-03,-1.78,2.6,1.44
-8.960e-03,-1.84,2.9,1.44
-8.958e-03,-1.88,2.6,1.4
-8.956e-03,-1.86,2.8,1.36
-8.954e-03,-1.84,2.7,1.4
-8.952e-03,-1.82,2.8,1.4
-8.950e-03,-1.84,2.5,1.36
-8.948e-03,-1.84,2.8,1.36
-8.946e-03,-1.84,2.8,1.36
-8.944e-03,-1.88,2.7,1.32
-8.942e-03,-1.84,2.8,1.32
-8.940e-03,-1.8,2.9,1.36
-8.938e-03,-1.78,2.7,1.32
-8.936e-03,-1.86,2.7,1.4
-8.934e-03,-1.8,2.7,1.36
-8.932e-03,-1.78,2.8,1.32
-8.930e-03,-1.78,2.8,1.4
-8.928e-03,-1.84,2.7,1.44
-8.926e-03,-1.82,2.8,1.4
-8.924e-03,-1.8,2.7,1.4
-8.922e-03,-1.86,2.9,1.4
-8.920e-03,-1.78,2.6,1.32
-8.918e-03,-1.84,2.9,1.36
-8.916e-03,-1.8,2.8,1.36
-8.914e-03,-1.76,2.6,1.36
-8.912e-03,-1.8,2.5,1.36
-8.910e-03,-1.84,2.7,1.36
-8.908e-03,-1.76,2.9,1.32
-8.906e-03,-1.82,2.6,1.4
-8.904e-03,-1.82,2.9,1.44
-8.902e-03,-1.88,2.6,1.36
-8.900e-03,-1.86,2.7,1.52
-8.898e-03,-1.76,2.6,1.32
-8.896e-03,-1.78,2.3,1.4
-8.894e-03,-1.82,2.9,1.4
-8.892e-03,-1.86,2.9,1.4
-8.890e-03,-1.8,2.8,1.36
-8.888e-03,-1.76,2.7,1.4
-8.886e-03,-1.78,2.5,1.36
-8.884e-03,-1.82,2.8,1.44
-8.882e-03,-1.74,2.8,1.36
-8.880e-03,-1.8,2.8,1.44
-8.878e-03,-1.82,2.6,1.52
-8.876e-03,-1.82,2.5,1.44
-8.874e-03,-1.82,2.8,1.36
-8.872e-03,-1.84,2.8,1.4
-8.870e-03,-1.82,2.7,1.4
-8.868e-03,-1.8,2.7,1.56
-8.866e-03,-1.82,2.4,1.44
-8.864e-03,-1.82,2.8,1.36
-8.862e-03,-1.78,2.5,1.36
-8.860e-03,-1.84,2.8,1.52
-8.858e-03,-1.82,2.7,1.32
-8.856e-03,-1.82,2.8,1.48
-8.854e-03,-1.84,2.7,1.48
-8.852e-03,-1.8,2.8,1.4
-8.850e-03,-1.84,2.8,1.32
-8.848e-03,-1.76,2.8,1.44
-8.846e-03,-1.8,2.6,1.48
-8.844e-03,-1.84,2.7,1.4
-8.842e-03,-1.82,2.9,1.44
-8.840e-03,-1.82,2.6,1.56
-8.838e-03,-1.84,2.6,1.4
-8.836e-03,-1.8,2.9,1.52
-8.834e-03,-1.84,2.7,1.44
-8.832e-03,-1.8,2.7,1.44
-8.830e-03,-1.82,2.7,1.44
-8.828e-03,-1.84,2.9,1.48
-8.826e-03,-1.82,2.8,1.32
-8.824e-03,-1.82,2.8,1.44
-8.822e-03,-1.78,2.9,1.48
-8.820e-03,-1.78,2.8,1.44
-8.818e-03,-1.8,2.8,1.48
-8.816e-03,-1.82,2.7,1.44
-8.814e-03,-1.84,2.8,1.48
-8.812e-03,-1.82,2.9,1.52
-8.810e-03,-1.82,2.8,1.48
-8.808e-03,-1.84,3,1.48
-8.806e-03,-1.84,2.8,1.4
-8.804e-03,-1.82,2.6,1.48
-8.802e-03,-1.78,2.7,1.52
-8.800e-03,-1.8,2.8,1.52
-8.798e-03,-1.84,2.9,1.52
-8.796e-03,-1.86,2.7,1.44
-8.794e-03,-1.86,2.7,1.44
-8.792e-03,-1.8,2.8,1.48
-8.790e-03,-1.78,3,1.48
-8.788e-03,-1.76,2.7,1.44
-8.786e-03,-1.78,2.8,1.4
-8.784e-03,-1.82,2.8,1.44
-8.782e-03,-1.82,2.8,1.52
-8.780e-03,-1.86,2.9,1.48
-8.778e-03,-1.82,2.7,1.48
-8.776e-03,-1.84,2.7,1.44
-8.774e-03,-1.74,2.9,1.44
-8.772e-03,-1.74,2.8,1.48
-8.770e-03,-1.8,2.8,1.52
-8.768e-03,-1.8,2.7,1.44
-8.766e-03,-1.8,3,1.52
-8.764e-03,-1.84,2.9,1.48
-8.762e-03,-1.82,2.9,1.48
-8.760e-03,-1.82,2.9,1.4
-8.758e-03,-1.78,2.6,1.48
-8.756e-03,-1.8,2.8,1.44
-8.754e-03,-1.78,2.7,1.4
-8.752e-03,-1.78,2.7,1.52
-8.750e-03,-1.78,2.8,1.48
-8.748e-03,-1.8,2.8,1.44
-8.746e-03,-1.78,2.7,1.52
-8.744e-03,-1.78,2.8,1.44
-8.742e-03,-1.84,2.8,1.48
-8.740e-03,-1.82,2.6,1.52
-8.738e-03,-1.84,2.8,1.52
-8.736e-03,-1.76,2.7,1.52
-8.734e-03,-1.86,2.7,1.48
-8.732e-03,-1.78,3,1.56
-8.730e-03,-1.82,2.9,1.48
-8.728e-03,-1.82,2.8,1.56
-8.726e-03,-1.76,2.9,1.48
-8.724e-03,-1.86,2.7,1.48
-8.722e-03,-1.78,2.7,1.56
-8.720e-03,-1.8,2.8,1.52
-8.718e-03,-1.84,3,1.6
-8.716e-03,-1.8,2.9,1.52
-8.714e-03,-1.82,2.9,1.52
-8.712e-03,-1.88,2.8,1.56
-8.710e-03,-1.86,2.7,1.52
-8.708e-03,-1.82,2.8,1.56
-8.706e-03,-1.86,2.8,1.52
-8.704e-03,-1.84,2.8,1.48
-8.702e-03,-1.8,2.8,1.48
-8.700e-03,-1.8,2.8,1.44
-8.698e-03,-1.84,2.9,1.44
-8.696e-03,-1.82,2.7,1.52
-8.694e-03,-1.82,2.8,1.52
-8.692e-03,-1.82,2.6,1.44
-8.690e-03,-1.8,2.9,1.48
-8.688e-03,-1.8,2.8,1.6
-8.686e-03,-1.78,3,1.44
-8.684e-03,-1.8,3,1.56
-8.682e-03,-1.82,2.8,1.48
-8.680e-03,-1.84,2.6,1.48
-8.678e-03,-1.92,2.9,1.52
-8.676e-03,-1.82,3,1.68
-8.674e-03,-1.86,2.9,1.56
-8.672e-03,-1.78,2.8,1.6
-8.670e-03,-1.7,2.6,1.6
-8.668e-03,-1.84,2.7,1.48
-8.666e-03,-1.82,2.8,1.64
-8.664e-03,-1.78,2.7,1.64
-8.662e-03,-1.76,2.7,1.56
-8.660e-03,-1.78,2.8,1.56
-8.658e-03,-1.82,2.8,1.56
-8.656e-03,-1.78,2.8,1.6
-8.654e-03,-1.8,2.7,1.56
-8.652e-03,-1.82,2.5,1.56
-8.650e-03,-1.82,3,1.44
-8.648e-03,-1.86,2.8,1.52
-8.646e-03,-1.76,2.8,1.6
-8.644e-03,-1.82,2.9,1.64
-8.642e-03,-1.82,2.6,1.56
-8.640e-03,-1.86,2.7,1.56
-8.638e-03,-1.86,3,1.56
-8.636e-03,-1.76,2.9,1.6
-8.634e-03,-1.86,2.9,1.56
-8.632e-03,-1.84,2.7,1.52
-8.630e-03,-1.74,2.6,1.56
-8.628e-03,-1.76,2.8,1.52
-8.626e-03,-1.76,2.9,1.68
-8.624e-03,-1.8,2.7,1.6
-8.622e-03,-1.8,2.8,1.6
-8.620e-03,-1.8,2.7,1.52
-8.618e-03,-1.8,3,1.56
-8.616e-03,-1.78,2.8,1.56
-8.614e-03,-1.84,2.6,1.6
-8.612e-03,-1.84,2.9,1.68
-8.610e-03,-1.84,2.8,1.52
-8.608e-03,-1.78,2.6,1.52
-8.606e-03,-1.8,2.8,1.56
-8.604e-03,-1.82,2.9,1.56
-8.602e-03,-1.84,2.9,1.56
-8.600e-03,-1.76,2.8,1.6
-8.598e-03,-1.76,2.9,1.6
-8.596e-03,-1.78,2.8,1.56
-8.594e-03,-1.78,2.8,1.64
-8.592e-03,-1.78,3,1.6
-8.590e-03,-1.86,2.9,1.6
-8.588e-03,-1.78,2.7,1.6
-8.586e-03,-1.82,2.7,1.6
-8.584e-03,-1.76,2.7,1.52
-8.582e-03,-1.8,2.7,1.72
-8.580e-03,-1.78,2.7,1.6
-8.578e-03,-1.76,3,1.64
-8.576e-03,-1.76,3,1.6
-8.574e-03,-1.78,2.8,1.6
-8.572e-03,-1.82,3,1.64
-8.570e-03,-1.78,2.8,1.64
-8.568e-03,-1.8,2.8,1.64
-8.566e-03,-1.78,2.8,1.56
-8.564e-03,-1.84,3,1.68
-8.562e-03,-1.8,2.8,1.6
-8.560e-03,-1.84,2.7,1.56
-8.558e-03,-1.82,2.6,1.64
-8.556e-03,-1.84,2.6,1.6
-8.554e-03,-1.78,2.7,1.6
-8.552e-03,-1.8,3,1.64
-8.550e-03,-1.74,2.9,1.64
-8.548e-03,-1.84,2.7,1.52
-8.546e-03,-1.86,2.8,1.64
-8.544e-03,-1.8,3,1.68
-8.542e-03,-1.84,2.9,1.68
-8.540e-03,-1.78,2.9,1.72
-8.538e-03,-1.84,2.8,1.64
-8.536e-03,-1.86,2.8,1.64
-8.534e-03,-1.8,3,1.68
-8.532e-03,-1.82,2.9,1.72
-8.530e-03,-1.8,2.9,1.68
-8.528e-03,-1.86,2.9,1.64
-8.526e-03,-1.86,2.9,1.6
-8.524e-03,-1.8,2.7,1.64
-8.522e-03,-1.86,2.9,1.64
-8.520e-03,-1.76,3.1,1.64
-8.518e-03,-1.8,2.9,1.68
-8.516e-03,-1.84,2.8,1.64
-8.514e-03,-1.86,3.1,1.72
-8.512e-03,-1.88,2.8,1.64
-8.510e-03,-1.74,2.9,1.64
-8.508e-03,-1.86,2.9,1.64
-8.506e-03,-1.8,2.6,1.72
-8.504e-03,-1.78,2.8,1.6
-8.502e-03,-1.84,2.8,1.64
-8.500e-03,-1.82,2.7,1.64
-8.498e-03,-1.8,3,1.76
-8.496e-03,-1.82,2.9,1.56
-8.494e-03,-1.78,2.8,1.64
-8.492e-03,-1.76,2.9,1.68
-8.490e-03,-1.8,2.8,1.64
-8.488e-03,-1.78,2.8,1.76
-8.486e-03,-1.84,2.8,1.68
-8.484e-03,-1.82,2.7,1.72
-8.482e-03,-1.84,2.9,1.64
-8.480e-03,-1.84,2.9,1.64
-8.478e-03,-1.84,2.9,1.64
-8.476e-03,-1.76,2.9,1.68
-8.474e-03,-1.86,2.7,1.68
-8.472e-03,-1.78,2.9,1.64
-8.470e-03,-1.9,2.9,1.6
-8.468e-03,-1.78,2.9,1.76
-8.466e-03,-1.82,2.8,1.72
-8.464e-03,-1.78,2.9,1.72
-8.462e-03,-1.84,2.8,1.6
-8.460e-03,-1.76,2.7,1.68
-8.458e-03,-1.76,2.8,1.68
-8.456e-03,-1.84,3,1.68
-8.454e-03,-1.86,2.9,1.72
-8.452e-03,-1.82,2.8,1.84
-8.450e-03,-1.78,3,1.68
-8.448e-03,-1.84,2.7,1.72
-8.446e-03,-1.82,2.8,1.72
-8.444e-03,-1.8,2.9,1.76
-8.442e-03,-1.8,2.9,1.68
-8.440e-03,-1.82,2.9,1.72
-8.438e-03,-1.76,3.1,1.68
-8.436e-03,-1.8,2.7,1.8
-8.434e-03,-1.84,2.9,1.72
-8.432e-03,-1.8,2.9,1.76
-8.430e-03,-1.84,2.8,1.72
-8.428e-03,-1.76,2.7,1.8
-8.426e-03,-1.8,3.1,1.72
-8.424e-03,-1.8,2.9,1.72
-8.422e-03,-1.78,2.8,1.68
-8.420e-03,-1.88,3,1.72
-8.418e-03,-1.82,2.8,1.6
-8.416e-03,-1.84,2.9,1.72
-8.414e-03,-1.8,2.7,1.72
-8.412e-03,-1.8,3,1.68
-8.410e-03,-1.82,2.7,1.8
-8.408e-03,-1.82,3,1.72
-8.406e-03,-1.86,3,1.84
-8.404e-03,-1.74,2.8,1.72
-8.402e-03,-1.76,2.9,1.68
-8.400e-03,-1.8,2.9,1.56
-8.398e-03,-1.82,3,1.72
-8.396e-03,-1.78,2.8,1.68
-8.394e-03,-1.74,3,1.72
-8.392e-03,-1.82,2.7,1.8
-8.390e-03,-1.86,2.9,1.72
-8.388e-03,-1.84,3,1.88
-8.386e-03,-1.78,2.9,1.76
-8.384e-03,-1.82,2.9,1.72
-8.382e-03,-1.76,2.9,1.8
-8.380e-03,-1.76,3,1.76
-8.378e-03,-1.78,2.9,1.8
-8.376e-03,-1.8,2.8,1.8
-8.374e-03,-1.82,2.9,1.8
-8.372e-03,-1.8,2.8,1.72
-8.370e-03,-1.8,2.8,1.8
-8.368e-03,-1.78,3,1.76
-8.366e-03,-1.8,3,1.76
-8.364e-03,-1.76,2.9,1.68
-8.362e-03,-1.82,2.8,1.76
-8.360e-03,-1.72,2.9,1.68
-8.358e-03,-1.82,2.8,1.72
-8.356e-03,-1.82,3,1.84
-8.354e-03,-1.78,2.5,1.8
-8.352e-03,-1.8,2.7,1.72
-8.350e-03,-1.8,2.8,1.8
-8.348e-03,-1.8,2.9,1.76
-8.346e-03,-1.84,3.1,1.68
-8.344e-03,-1.8,2.8,1.8
-8.342e-03,-1.74,2.8,1.88
-8.340e-03,-1.76,2.8,1.84
-8.338e-03,-1.84,2.9,1.64
-8.336e-03,-1.78,3.1,1.84
-8.334e-03,-1.78,3.1,1.84
-8.332e-03,-1.82,3,1.8
-8.330e-03,-1.86,3,1.72
-8.328e-03,-1.76,2.9,1.84
-8.326e-03,-1.76,3,1.8
-8.324e-03,-1.84,2.9,1.8
-8.322e-03,-1.84,2.9,1.8
-8.320e-03,-1.76,3,1.84
-8.318e-03,-1.84,2.9,1.72
-8.316e-03,-1.74,3,1.88
-8.314e-03,-1.78,2.9,1.88
-8.312e-03,-1.78,3.1,1.8
-8.310e-03,-1.74,2.9,1.84
-8.308e-03,-1.78,3,1.84
-8.306e-03,-1.8,3.1,1.8
-8.304e-03,-1.78,2.7,1.76
-8.302e-03,-1.82,3.1,1.76
-8.300e-03,-1.8,3,1.76
-8.298e-03,-1.8,3,1.8
-8.296e-03,-1.78,3,1.76
-8.294e-03,-1.76,2.9,1.76
-8.292e-03,-1.82,2.9,1.8
-8.290e-03,-1.82,3.1,1.76
-8.288e-03,-1.82,2.9,1.76
-8.286e-03,-1.84,3,1.8
-8.284e-03,-1.84,3.1,1.84
-8.282e-03,-1.8,3,1.92
-8.280e-03,-1.76,3.1,1.76
-8.278e-03,-1.78,2.9,1.76
-8.276e-03,-1.78,2.8,1.88
-8.274e-03,-1.86,3.1,1.8
-8.272e-03,-1.76,2.8,1.84
-8.270e-03,-1.76,2.9,1.88
-8.268e-03,-1.8,2.9,1.8
-8.266e-03,-1.78,2.8,1.8
-8.264e-03,-1.8,3,1.8
-8.262e-03,-1.82,2.8,1.88
-8.260e-03,-1.8,3.1,1.84
-8.258e-03,-1.8,3,1.8
-8.256e-03,-1.8,2.8,1.8
-8.254e-03,-1.84,3,1.88
-8.252e-03,-1.82,2.8,1.76
-8.250e-03,-1.78,3.1,1.88
-8.248e-03,-1.82,2.9,1.84
-8.246e-03,-1.8,3,1.76
-8.244e-03,-1.8,2.9,1.8
-8.242e-03,-1.84,2.9,1.88
-8.240e-03,-1.8,3,1.84
-8.238e-03,-1.88,2.7,1.84
-8.236e-03,-1.76,2.7,1.88
-8.234e-03,-1.78,2.8,1.84
-8.232e-03,-1.78,2.9,1.88
-8.230e-03,-1.76,2.9,1.92
-8.228e-03,-1.78,3,1.84
-8.226e-03,-1.8,3,1.84
-8.224e-03,-1.8,2.8,1.88
-8.222e-03,-1.82,3,1.84
-8.220e-03,-1.82,2.8,1.8
-8.218e-03,-1.78,2.9,1.92
-8.216e-03,-1.82,2.8,1.84
-8.214e-03,-1.88,2.9,1.76
-8.212e-03,-1.74,2.8,1.8
-8.210e-03,-1.78,2.9,1.88
-8.208e-03,-1.84,2.9,1.92
-8.206e-03,-1.78,3,1.88
-8.204e-03,-1.84,3,1.88
-8.202e-03,-1.82,3,1.88
-8.200e-03,-1.78,3,1.92
-8.198e-03,-1.7,3.1,1.84
-8.196e-03,-1.78,3,1.8
-8.194e-03,-1.74,2.9,1.92
-8.192e-03,-1.74,2.9,1.88
-8.190e-03,-1.78,3,1.88
-8.188e-03,-1.78,2.8,1.88
-8.186e-03,-1.76,3.1,1.96
-8.184e-03,-1.8,2.9,1.96
-8.182e-03,-1.74,3,1.84
-8.180e-03,-1.74,3,1.76
-8.178e-03,-1.76,3,1.84
-8.176e-03,-1.86,3,1.8
-8.174e-03,-1.78,2.9,1.88
-8.172e-03,-1.84,3.1,1.88
-8.170e-03,-1.74,3.1,1.84
-8.168e-03,-1.8,3,1.88
-8.166e-03,-1.82,2.9,1.76
-8.164e-03,-1.82,2.9,1.88
-8.162e-03,-1.76,3.1,1.96
-8.160e-03,-1.76,2.9,1.96
-8.158e-03,-1.76,2.7,1.84
-8.156e-03,-1.84,3.2,1.88
-8.154e-03,-1.74,2.9,1.84
-8.152e-03,-1.78,2.9,1.84
-8.150e-03,-1.8,3,1.92
-8.148e-03,-1.78,3,1.84
-8.146e-03,-1.86,2.9,1.88
-8.144e-03,-1.84,2.9,1.96
-8.142e-03,-1.78,3.1,1.88
-8.140e-03,-1.88,3,1.76
-8.138e-03,-1.76,3.1,1.92
-8.136e-03,-1.78,3,1.92
-8.134e-03,-1.78,3.1,1.92
-8.132e-03,-1.72,3,1.96
-8.130e-03,-1.82,3,1.92
-8.128e-03,-1.76,3.1,1.96
-8.126e-03,-1.78,2.9,1.92
-8.124e-03,-1.76,3.1,1.84
-8.122e-03,-1.78,3.1,1.92
-8.120e-03,-1.74,2.9,1.92
-8.118e-03,-1.8,2.9,1.92
-8.116e-03,-1.78,3.1,2
-8.114e-03,-1.76,2.9,1.84
-8.112e-03,-1.82,3.1,1.92
-8.110e-03,-1.74,3,1.84
-8.108e-03,-1.82,3,1.96
-8.106e-03,-1.78,3,1.88
-8.104e-03,-1.78,3,1.92
-8.102e-03,-1.82,3.1,1.88
-8.100e-03,-1.78,3,1.96
-8.098e-03,-1.76,2.8,1.92
-8.096e-03,-1.8,3.1,1.92
-8.094e-03,-1.76,2.9,1.92
-8.092e-03,-1.72,3,2
-8.090e-03,-1.78,3,1.88
-8.088e-03,-1.76,2.9,1.96
-8.086e-03,-1.76,3.1,2
-8.084e-03,-1.82,3,2.04
-8.082e-03,-1.82,3.1,2
-8.080e-03,-1.78,2.8,1.92
-8.078e-03,-1.76,3,2
-8.076e-03,-1.76,3.1,2
-8.074e-03,-1.8,2.7,1.88
-8.072e-03,-1.8,3.1,1.92
-8.070e-03,-1.82,3,1.92
-8.068e-03,-1.82,3,2
-8.066e-03,-1.74,2.9,2
-8.064e-03,-1.74,3.3,1.84
-8.062e-03,-1.76,2.9,1.92
-8.060e-03,-1.82,2.9,1.92
-8.058e-03,-1.78,3,1.96
-8.056e-03,-1.78,3,2
-8.054e-03,-1.74,2.8,2
-8.052e-03,-1.78,3.1,1.96
-8.050e-03,-1.78,3.1,1.84
-8.048e-03,-1.74,3,2
-8.046e-03,-1.76,3.1,1.96
-8.044e-03,-1.82,3.1,2.04
-8.042e-03,-1.74,3,1.96
-8.040e-03,-1.8,3,2
-8.038e-03,-1.78,2.8,1.96
-8.036e-03,-1.82,3,1.96
-8.034e-03,-1.78,3.1,1.92
-8.032e-03,-1.76,3.1,2
-8.030e-03,-1.82,3.1,1.92
-8.028e-03,-1.76,3,2.08
-8.026e-03,-1.72,3.1,2.08
-8.024e-03,-1.76,2.8,1.92
-8.022e-03,-1.82,2.9,2.04
-8.020e-03,-1.82,3,2.08
-8.018e-03,-1.74,3.1,1.96
-8.016e-03,-1.76,2.9,1.96
-8.014e-03,-1.78,3,1.96
-8.012e-03,-1.8,3,2
-8.010e-03,-1.78,3,1.96
-8.008e-03,-1.78,3,1.88
-8.006e-03,-1.78,3,1.96
-8.004e-03,-1.78,3,2.04
-8.002e-03,-1.76,3,1.92
-8.000e-03,-1.78,3.1,2.04
-7.998e-03,-1.76,3,1.96
-7.996e-03,-1.74,2.9,2.04
-7.994e-03,-1.8,3.1,2.04
-7.992e-03,-1.76,3,1.96
-7.990e-03,-1.8,3.1,1.92
-7.988e-03,-1.74,3.1,2
-7.986e-03,-1.78,3,1.96
-7.984e-03,-1.76,3.1,2.12
-7.982e-03,-1.74,3.1,2
-7.980e-03,-1.82,3,2
-7.978e-03,-1.82,3,2.04
-7.976e-03,-1.7,3,2.04
-7.974e-03,-1.76,3.1,1.96
-7.972e-03,-1.78,3,2.12
-7.970e-03,-1.76,2.9,1.88
-7.968e-03,-1.72,3.1,2
-7.966e-03,-1.76,2.8,2.08
-7.964e-03,-1.8,3.2,1.92
-7.962e-03,-1.8,3,1.92
-7.960e-03,-1.72,2.9,1.92
-7.958e-03,-1.74,3.3,2
-7.956e-03,-1.74,3,2
-7.954e-03,-1.76,2.9,2
-7.952e-03,-1.76,3.2,2
-7.950e-03,-1.74,3.2,2
-7.948e-03,-1.74,3.1,2.08
-7.946e-03,-1.76,3,2
-7.944e-03,-1.76,3,2
-7.942e-03,-1.78,3.1,2.04
-7.940e-03,-1.74,3.1,2.12
-7.938e-03,-1.78,3.1,1.96
-7.936e-03,-1.7,3.1,2.04
-7.934e-03,-1.72,3,2.04
-7.932e-03,-1.76,3.1,2.08
-7.930e-03,-1.74,3.1,1.96
-7.928e-03,-1.78,3,2.08
-7.926e-03,-1.74,3.1,2.12
-7.924e-03,-1.8,2.9,2.12
-7.922e-03,-1.76,2.9,2.12
-7.920e-03,-1.8,3.1,2.08
-7.918e-03,-1.76,3.1,2.12
-7.916e-03,-1.76,3.1,2.04
-7.914e-03,-1.74,3,2.04
-7.912e-03,-1.7,2.9,2.12
-7.910e-03,-1.74,3.1,2.16
-7.908e-03,-1.78,3,2.12
-7.906e-03,-1.76,3.1,2.12
-7.904e-03,-1.74,3.1,2.08
-7.902e-03,-1.78,3.1,2.04
-7.900e-03,-1.82,3,2
-7.898e-03,-1.76,3.2,2.04
-7.896e-03,-1.78,3.2,2.12
-7.894e-03,-1.76,3.2,2.12
-7.892e-03,-1.76,3,2.04
-7.890e-03,-1.72,3,2.12
-7.888e-03,-1.8,3.2,2.12
-7.886e-03,-1.82,3.1,2.04
-7.884e-03,-1.72,3.2,2.12
