"TIME","CH1","CH2","CH4"
-4.3620e+01,0.5296,0.32,1.4
-4.3610e+01,0.531,0.324,1.2
-4.3600e+01,0.531,0.312,1.4
-4.3590e+01,0.5306,0.32,1.4
-4.3580e+01,0.5302,0.308,1.4
-4.3570e+01,0.531,0.324,1.4
-4.3560e+01,0.5306,0.316,2
-4.3550e+01,0.5306,0.32,1.8
-4.3540e+01,0.5302,0.312,1.2
-4.3530e+01,0.5314,0.308,1.4
-4.3520e+01,0.5294,0.312,1.8
-4.3510e+01,0.5306,0.328,1.4
-4.3500e+01,0.5304,0.32,1.4
-4.3490e+01,0.531,0.316,1.8
-4.3480e+01,0.5298,0.332,1.6
-4.3470e+01,0.5314,0.332,1.2
-4.3460e+01,0.5304,0.328,1.4
-4.3450e+01,0.5306,0.324,1.4
-4.3440e+01,0.531,0.328,1.4
-4.3430e+01,0.5316,0.328,1.2
-4.3420e+01,0.5304,0.336,1.2
-4.3410e+01,0.5308,0.316,1.2
-4.3400e+01,0.5308,0.324,1.4
-4.3390e+01,0.5316,0.328,1
-4.3380e+01,0.5306,0.324,1.4
-4.3370e+01,0.5312,0.304,1.8
-4.3360e+01,0.53,0.328,1.2
-4.3350e+01,0.5312,0.312,1.4
-4.3340e+01,0.5304,0.336,1.4
-4.3330e+01,0.5308,0.328,1.4
-4.3320e+01,0.5298,0.324,1.4
-4.3310e+01,0.5316,0.316,1.8
-4.3300e+01,0.5306,0.332,1.2
-4.3290e+01,0.5312,0.324,1
-4.3280e+01,0.5302,0.332,1.4
-4.3270e+01,0.5306,0.32,1.4
-4.3260e+01,0.5302,0.316,1.4
-4.3250e+01,0.5314,0.324,1.4
-4.3240e+01,0.5294,0.32,1.6
-4.3230e+01,0.531,0.32,1.2
-4.3220e+01,0.5304,0.332,1.4
-4.3210e+01,0.531,0.328,1.4
-4.3200e+01,0.5308,0.324,1.4
-4.3190e+01,0.531,0.336,1.8
-4.3180e+01,0.53,0.324,1.4
-4.3170e+01,0.5306,0.32,1.4
-4.3160e+01,0.5308,0.316,1.2
-4.3150e+01,0.5302,0.308,1.4
-4.3140e+01,0.53,0.336,1.2
-4.3130e+01,0.5314,0.328,1.2
-4.3120e+01,0.5298,0.308,1.4
-4.3110e+01,0.531,0.332,1
-4.3100e+01,0.5312,0.328,1.4
-4.3090e+01,0.5316,0.324,1.4
-4.3080e+01,0.5308,0.332,1.4
-4.3070e+01,0.5308,0.32,1.4
-4.3060e+01,0.5304,0.324,1.2
-4.3050e+01,0.5308,0.328,1.4
-4.3040e+01,0.5312,0.316,1.4
-4.3030e+01,0.531,0.328,1.2
-4.3020e+01,0.5306,0.304,1.4
-4.3010e+01,0.5314,0.32,1.4
-4.3000e+01,0.5294,0.32,1.4
-4.2990e+01,0.5316,0.324,1.2
-4.2980e+01,0.5308,0.324,1.4
-4.2970e+01,0.5316,0.316,1.4
-4.2960e+01,0.5306,0.324,1.4
-4.2950e+01,0.5316,0.324,1.4
-4.2940e+01,0.5304,0.308,1
-4.2930e+01,0.531,0.32,1.4
-4.2920e+01,0.5308,0.316,1.4
-4.2910e+01,0.5318,0.324,1.4
-4.2900e+01,0.5306,0.312,1.4
-4.2890e+01,0.5316,0.332,1.4
-4.2880e+01,0.5304,0.316,1.4
-4.2870e+01,0.5316,0.332,1.4
-4.2860e+01,0.5302,0.328,1.4
-4.2850e+01,0.5314,0.32,2
-4.2840e+01,0.5306,0.324,1.4
-4.2830e+01,0.5298,0.308,1.6
-4.2820e+01,0.5296,0.328,1.4
-4.2810e+01,0.5316,0.324,1.4
-4.2800e+01,0.5298,0.324,2
-4.2790e+01,0.5306,0.316,1.4
-4.2780e+01,0.5308,0.332,1.6
-4.2770e+01,0.5308,0.312,1.4
-4.2760e+01,0.5306,0.324,1.4
-4.2750e+01,0.5312,0.324,1.2
-4.2740e+01,0.5302,0.328,1
-4.2730e+01,0.5304,0.332,1.2
-4.2720e+01,0.5306,0.312,1.4
-4.2710e+01,0.531,0.324,1.8
-4.2700e+01,0.5302,0.316,0.8
-4.2690e+01,0.5302,0.328,1.4
-4.2680e+01,0.531,0.328,1.6
-4.2670e+01,0.531,0.324,1.4
-4.2660e+01,0.531,0.332,1.8
-4.2650e+01,0.5316,0.324,1.4
-4.2640e+01,0.5308,0.312,1.4
-4.2630e+01,0.5308,0.328,1.6
-4.2620e+01,0.5308,0.32,1.2
-4.2610e+01,0.5308,0.324,1.2
-4.2600e+01,0.5298,0.328,1.4
-4.2590e+01,0.5312,0.332,1.4
-4.2580e+01,0.5302,0.332,1.2
-4.2570e+01,0.532,0.328,1.8
-4.2560e+01,0.5314,0.316,1.8
-4.2550e+01,0.5304,0.324,1.4
-4.2540e+01,0.5302,0.328,1
-4.2530e+01,0.5314,0.32,1.4
-4.2520e+01,0.5306,0.32,1.4
-4.2510e+01,0.5302,0.328,1.4
-4.2500e+01,0.5308,0.332,1.4
-4.2490e+01,0.531,0.32,1.4
-4.2480e+01,0.5308,0.316,1.2
-4.2470e+01,0.531,0.32,1
-4.2460e+01,0.5296,0.332,1.4
-4.2450e+01,0.531,0.324,1.8
-4.2440e+01,0.53,0.328,1.2
-4.2430e+01,0.5308,0.332,1.4
-4.2420e+01,0.5304,0.336,2
-4.2410e+01,0.5312,0.324,1.2
-4.2400e+01,0.5312,0.332,1.2
-4.2390e+01,0.5306,0.312,1.4
-4.2380e+01,0.5302,0.328,1.2
-4.2370e+01,0.5306,0.332,1.2
-4.2360e+01,0.531,0.328,1.2
-4.2350e+01,0.5304,0.336,1.4
-4.2340e+01,0.5304,0.332,1.8
-4.2330e+01,0.531,0.336,1.4
-4.2320e+01,0.5306,0.324,1.4
-4.2310e+01,0.5296,0.328,1.4
-4.2300e+01,0.5304,0.32,1.2
-4.2290e+01,0.5306,0.312,1.4
-4.2280e+01,0.53,0.312,1.4
-4.2270e+01,0.5302,0.324,1.4
-4.2260e+01,0.5296,0.308,1.4
-4.2250e+01,0.5312,0.332,1.4
-4.2240e+01,0.5308,0.324,1.8
-4.2230e+01,0.531,0.32,1.4
-4.2220e+01,0.5296,0.324,1.4
-4.2210e+01,0.531,0.32,1.8
-4.2200e+01,0.5302,0.328,1.4
-4.2190e+01,0.5304,0.332,1.4
-4.2180e+01,0.5304,0.332,1.4
-4.2170e+01,0.5296,0.332,1.4
-4.2160e+01,0.5294,0.312,1.4
-4.2150e+01,0.531,0.336,1.4
-4.2140e+01,0.531,0.316,1.2
-4.2130e+01,0.5298,0.336,1.4
-4.2120e+01,0.5308,0.32,1.4
-4.2110e+01,0.5304,0.316,1.4
-4.2100e+01,0.5304,0.324,1.2
-4.2090e+01,0.5308,0.328,1.4
-4.2080e+01,0.5302,0.32,1.4
-4.2070e+01,0.5302,0.324,1.2
-4.2060e+01,0.53,0.328,1.2
-4.2050e+01,0.5308,0.332,1.2
-4.2040e+01,0.5292,0.324,1.6
-4.2030e+01,0.53,0.316,1.6
-4.2020e+01,0.5296,0.328,1
-4.2010e+01,0.5302,0.316,1.4
-4.2000e+01,0.53,0.308,1
-4.1990e+01,0.531,0.32,1.4
-4.1980e+01,0.5292,0.332,1.8
-4.1970e+01,0.5306,0.312,1
-4.1960e+01,0.5304,0.312,1.4
-4.1950e+01,0.5308,0.32,1.4
-4.1940e+01,0.5294,0.32,1.8
-4.1930e+01,0.5302,0.328,1.4
-4.1920e+01,0.53,0.328,1.8
-4.1910e+01,0.5302,0.324,1.4
-4.1900e+01,0.5302,0.324,1.4
-4.1890e+01,0.5302,0.32,1.4
-4.1880e+01,0.5304,0.308,1.4
-4.1870e+01,0.5294,0.336,1.4
-4.1860e+01,0.5296,0.336,1
-4.1850e+01,0.5298,0.316,1.4
-4.1840e+01,0.5292,0.316,1.4
-4.1830e+01,0.5298,0.336,1.4
-4.1820e+01,0.5302,0.336,1.4
-4.1810e+01,0.5302,0.32,1.4
-4.1800e+01,0.53,0.32,1.4
-4.1790e+01,0.5304,0.316,1.4
-4.1780e+01,0.5298,0.32,1.4
-4.1770e+01,0.5292,0.324,1.4
-4.1760e+01,0.5302,0.312,1.4
-4.1750e+01,0.53,0.328,1.4
-4.1740e+01,0.5296,0.332,1.6
-4.1730e+01,0.5298,0.328,1.4
-4.1720e+01,0.53,0.328,1.4
-4.1710e+01,0.5286,0.332,1.2
-4.1700e+01,0.5302,0.304,1.4
-4.1690e+01,0.5302,0.316,1.4
-4.1680e+01,0.53,0.324,1
-4.1670e+01,0.53,0.324,1.4
-4.1660e+01,0.5302,0.316,1.4
-4.1650e+01,0.5296,0.312,1.4
-4.1640e+01,0.5302,0.32,1.2
-4.1630e+01,0.5302,0.32,1
-4.1620e+01,0.5296,0.324,1.2
-4.1610e+01,0.5294,0.324,1.4
-4.1600e+01,0.53,0.304,1.8
-4.1590e+01,0.531,0.312,1.8
-4.1580e+01,0.5294,0.332,1.4
-4.1570e+01,0.5298,0.332,2
-4.1560e+01,0.5304,0.332,2
-4.1550e+01,0.5314,0.324,1.4
-4.1540e+01,0.5292,0.32,1.4
-4.1530e+01,0.5308,0.316,1.2
-4.1520e+01,0.5304,0.32,1.2
-4.1510e+01,0.5298,0.32,1.2
-4.1500e+01,0.5294,0.316,1.4
-4.1490e+01,0.5312,0.324,1.2
-4.1480e+01,0.5304,0.304,1.2
-4.1470e+01,0.5298,0.332,1.8
-4.1460e+01,0.5308,0.328,1.8
-4.1450e+01,0.5306,0.32,1.2
-4.1440e+01,0.5298,0.328,1.4
-4.1430e+01,0.5306,0.324,1.4
-4.1420e+01,0.5298,0.32,1.4
-4.1410e+01,0.5314,0.328,1.2
-4.1400e+01,0.5298,0.308,1.2
-4.1390e+01,0.5306,0.328,1.4
-4.1380e+01,0.5296,0.308,1.8
-4.1370e+01,0.53,0.336,1.4
-4.1360e+01,0.5292,0.328,1.4
-4.1350e+01,0.53,0.316,1.2
-4.1340e+01,0.5304,0.316,1.4
-4.1330e+01,0.5304,0.324,1.2
-4.1320e+01,0.5298,0.324,1.4
-4.1310e+01,0.53,0.328,1.4
-4.1300e+01,0.5302,0.324,1.2
-4.1290e+01,0.5306,0.32,1.4
-4.1280e+01,0.5294,0.308,1.4
-4.1270e+01,0.5304,0.324,1.8
-4.1260e+01,0.5302,0.32,1.4
-4.1250e+01,0.5306,0.328,1.4
-4.1240e+01,0.531,0.32,1.4
-4.1230e+01,0.5302,0.332,1.4
-4.1220e+01,0.5296,0.32,1.4
-4.1210e+01,0.5306,0.324,2
-4.1200e+01,0.5288,0.328,1
-4.1190e+01,0.5306,0.324,1.2
-4.1180e+01,0.5298,0.324,1
-4.1170e+01,0.5294,0.316,1.4
-4.1160e+01,0.5296,0.312,1.4
-4.1150e+01,0.5308,0.324,1.4
-4.1140e+01,0.5298,0.32,2
-4.1130e+01,0.5302,0.332,1.2
-4.1120e+01,0.5304,0.324,1.4
-4.1110e+01,0.5292,0.324,1.2
-4.1100e+01,0.5312,0.332,1.4
-4.1090e+01,0.5304,0.32,1.6
-4.1080e+01,0.5302,0.332,1
-4.1070e+01,0.5304,0.328,1.8
-4.1060e+01,0.53,0.324,1.4
-4.1050e+01,0.5298,0.324,1.2
-4.1040e+01,0.5306,0.316,1.4
-4.1030e+01,0.5302,0.332,1.4
-4.1020e+01,0.5312,0.32,1.4
-4.1010e+01,0.53,0.32,1.2
-4.1000e+01,0.5304,0.332,1.4
-4.0990e+01,0.5304,0.324,1.8
-4.0980e+01,0.53,0.324,1.4
-4.0970e+01,0.5306,0.324,1.4
-4.0960e+01,0.53,0.308,1.2
-4.0950e+01,0.5296,0.316,1.8
-4.0940e+01,0.5304,0.324,1.4
-4.0930e+01,0.5304,0.324,1.4
-4.0920e+01,0.5304,0.304,1.4
-4.0910e+01,0.5312,0.316,1.2
-4.0900e+01,0.5298,0.312,1.4
-4.0890e+01,0.5312,0.312,1
-4.0880e+01,0.5304,0.32,1.4
-4.0870e+01,0.5308,0.324,1.4
-4.0860e+01,0.5308,0.316,1.4
-4.0850e+01,0.5298,0.324,1.2
-4.0840e+01,0.5298,0.316,1.2
-4.0830e+01,0.5312,0.328,1
-4.0820e+01,0.5302,0.328,1.4
-4.0810e+01,0.5306,0.324,1.8
-4.0800e+01,0.5314,0.332,1.4
-4.0790e+01,0.5298,0.324,1.8
-4.0780e+01,0.5296,0.328,1.4
-4.0770e+01,0.5318,0.324,1.4
-4.0760e+01,0.53,0.328,1.4
-4.0750e+01,0.5302,0.332,1.2
-4.0740e+01,0.5302,0.328,1.6
-4.0730e+01,0.5308,0.32,1.4
-4.0720e+01,0.53,0.324,1.2
-4.0710e+01,0.5304,0.324,1.4
-4.0700e+01,0.5306,0.332,1.6
-4.0690e+01,0.5302,0.316,1.4
-4.0680e+01,0.5304,0.316,1.4
-4.0670e+01,0.5316,0.32,1.4
-4.0660e+01,0.5298,0.324,1.4
-4.0650e+01,0.531,0.316,1.4
-4.0640e+01,0.5296,0.332,1.2
-4.0630e+01,0.5306,0.332,1.2
-4.0620e+01,0.5308,0.32,1.8
-4.0610e+01,0.5308,0.324,1.4
-4.0600e+01,0.5308,0.32,1.4
-4.0590e+01,0.53,0.332,1.2
-4.0580e+01,0.531,0.332,1.4
-4.0570e+01,0.5306,0.32,1.4
-4.0560e+01,0.5302,0.328,1.4
-4.0550e+01,0.5306,0.332,1.8
-4.0540e+01,0.5308,0.32,1.4
-4.0530e+01,0.5296,0.336,1.4
-4.0520e+01,0.5306,0.328,1.2
-4.0510e+01,0.5294,0.324,1.4
-4.0500e+01,0.53,0.332,1.6
-4.0490e+01,0.5308,0.332,1.2
-4.0480e+01,0.5306,0.324,1.4
-4.0470e+01,0.5304,0.32,1.4
-4.0460e+01,0.5302,0.332,1.4
-4.0450e+01,0.5312,0.316,1.6
-4.0440e+01,0.5308,0.332,1.6
-4.0430e+01,0.5306,0.328,1.4
-4.0420e+01,0.5308,0.332,1.2
-4.0410e+01,0.531,0.312,1.4
-4.0400e+01,0.5312,0.336,1.4
-4.0390e+01,0.53,0.332,1.2
-4.0380e+01,0.5306,0.328,1.4
-4.0370e+01,0.5306,0.32,1.4
-4.0360e+01,0.5302,0.328,1.4
-4.0350e+01,0.5308,0.324,1.4
-4.0340e+01,0.5308,0.324,1.8
-4.0330e+01,0.5304,0.328,1.2
-4.0320e+01,0.5312,0.328,1.2
-4.0310e+01,0.53,0.332,1.4
-4.0300e+01,0.5306,0.316,1.4
-4.0290e+01,0.5308,0.32,1
-4.0280e+01,0.5298,0.34,1.4
-4.0270e+01,0.5308,0.328,1.4
-4.0260e+01,0.5312,0.328,1.4
-4.0250e+01,0.5308,0.32,1.4
-4.0240e+01,0.53,0.328,1.2
-4.0230e+01,0.5314,0.32,1.2
-4.0220e+01,0.5304,0.328,1.4
-4.0210e+01,0.5304,0.336,1.4
-4.0200e+01,0.5304,0.336,1.4
-4.0190e+01,0.5304,0.32,1.8
-4.0180e+01,0.5298,0.32,1.4
-4.0170e+01,0.5306,0.332,1.2
-4.0160e+01,0.5308,0.32,1.4
-4.0150e+01,0.5298,0.336,1.4
-4.0140e+01,0.531,0.328,1.2
-4.0130e+01,0.5302,0.308,1.4
-4.0120e+01,0.5302,0.316,1.4
-4.0110e+01,0.531,0.34,2
-4.0100e+01,0.5312,0.312,1.4
-4.0090e+01,0.5316,0.312,1.2
-4.0080e+01,0.5302,0.332,1.4
-4.0070e+01,0.53,0.32,1.8
-4.0060e+01,0.5302,0.328,1.6
-4.0050e+01,0.5306,0.328,1.4
-4.0040e+01,0.531,0.308,1.4
-4.0030e+01,0.5296,0.32,1.4
-4.0020e+01,0.53,0.324,1.2
-4.0010e+01,0.531,0.316,1.4
-4.0000e+01,0.5314,0.324,1.4
-3.9990e+01,0.531,0.332,1.4
-3.9980e+01,0.5308,0.32,1
-3.9970e+01,0.5306,0.324,1.4
-3.9960e+01,0.5298,0.316,1.4
-3.9950e+01,0.5308,0.332,1.4
-3.9940e+01,0.531,0.328,1.8
-3.9930e+01,0.5306,0.324,1
-3.9920e+01,0.5304,0.32,1.4
-3.9910e+01,0.53,0.308,1.2
-3.9900e+01,0.5304,0.324,1.4
-3.9890e+01,0.5306,0.32,1.8
-3.9880e+01,0.5306,0.332,1.4
-3.9870e+01,0.5312,0.332,1.4
-3.9860e+01,0.5296,0.32,1.4
-3.9850e+01,0.5304,0.332,1.4
-3.9840e+01,0.5304,0.336,1.4
-3.9830e+01,0.5306,0.316,1.4
-3.9820e+01,0.5298,0.328,1.4
-3.9810e+01,0.531,0.316,1.4
-3.9800e+01,0.5308,0.328,1.4
-3.9790e+01,0.5308,0.336,1.4
-3.9780e+01,0.5308,0.336,1.8
-3.9770e+01,0.5306,0.336,1.4
-3.9760e+01,0.5304,0.332,1
-3.9750e+01,0.5308,0.324,1.4
-3.9740e+01,0.5298,0.324,1.4
-3.9730e+01,0.5304,0.316,1.2
-3.9720e+01,0.5298,0.316,1.2
-3.9710e+01,0.5304,0.332,2
-3.9700e+01,0.5288,0.336,1.4
-3.9690e+01,0.5304,0.328,1.4
-3.9680e+01,0.5306,0.32,1.4
-3.9670e+01,0.5296,0.332,1.2
-3.9660e+01,0.5296,0.332,1.2
-3.9650e+01,0.5304,0.332,1.2
-3.9640e+01,0.53,0.328,1.2
-3.9630e+01,0.5288,0.344,1.8
-3.9620e+01,0.5298,0.324,1
-3.9610e+01,0.5298,0.34,1.4
-3.9600e+01,0.5302,0.332,1.4
-3.9590e+01,0.5306,0.324,1.4
-3.9580e+01,0.5296,0.328,1.4
-3.9570e+01,0.5302,0.328,1.4
-3.9560e+01,0.5294,0.308,1.4
-3.9550e+01,0.5296,0.324,1.4
-3.9540e+01,0.5298,0.328,1.2
-3.9530e+01,0.5296,0.332,1.4
-3.9520e+01,0.5294,0.316,1.8
-3.9510e+01,0.5304,0.312,1.2
-3.9500e+01,0.5298,0.316,1.4
-3.9490e+01,0.5298,0.328,1.4
-3.9480e+01,0.5298,0.324,1.2
-3.9470e+01,0.53,0.332,1.4
-3.9460e+01,0.5296,0.324,1.2
-3.9450e+01,0.5308,0.324,2
-3.9440e+01,0.5296,0.32,1.4
-3.9430e+01,0.5304,0.336,1
-3.9420e+01,0.5292,0.316,1.4
-3.9410e+01,0.5306,0.336,1.2
-3.9400e+01,0.5284,0.332,1.6
-3.9390e+01,0.5304,0.324,1.4
-3.9380e+01,0.5292,0.336,1.4
-3.9370e+01,0.5298,0.324,1.4
-3.9360e+01,0.5292,0.328,1.4
-3.9350e+01,0.5302,0.312,1.4
-3.9340e+01,0.5286,0.328,1.4
-3.9330e+01,0.53,0.324,1.4
-3.9320e+01,0.5292,0.324,1.8
-3.9310e+01,0.5296,0.32,1.8
-3.9300e+01,0.5286,0.324,1.2
-3.9290e+01,0.5302,0.336,1.2
-3.9280e+01,0.5288,0.332,1.2
-3.9270e+01,0.5304,0.304,1.4
-3.9260e+01,0.53,0.328,1.4
-3.9250e+01,0.5302,0.332,1.2
-3.9240e+01,0.5302,0.328,1.4
-3.9230e+01,0.53,0.316,1.6
-3.9220e+01,0.5292,0.316,1
-3.9210e+01,0.5292,0.336,1.4
-3.9200e+01,0.5284,0.332,1.4
-3.9190e+01,0.5288,0.324,1.8
-3.9180e+01,0.5292,0.332,1.8
-3.9170e+01,0.5302,0.328,1.4
-3.9160e+01,0.5286,0.312,1.4
-3.9150e+01,0.5304,0.324,1.4
-3.9140e+01,0.5298,0.324,2
-3.9130e+01,0.5306,0.312,1.4
-3.9120e+01,0.5296,0.328,1.6
-3.9110e+01,0.5298,0.32,1.4
-3.9100e+01,0.5286,0.324,1.2
-3.9090e+01,0.5298,0.336,1.6
-3.9080e+01,0.529,0.328,1.4
-3.9070e+01,0.5304,0.32,1.6
-3.9060e+01,0.53,0.324,1.4
-3.9050e+01,0.53,0.316,1.4
-3.9040e+01,0.528,0.328,1.8
-3.9030e+01,0.5304,0.324,1.2
-3.9020e+01,0.5298,0.316,1.4
-3.9010e+01,0.5296,0.332,1.6
-3.9000e+01,0.53,0.324,1.4
-3.8990e+01,0.5306,0.332,1.4
-3.8980e+01,0.5294,0.324,1.4
-3.8970e+01,0.5308,0.324,1.4
-3.8960e+01,0.5294,0.316,1.4
-3.8950e+01,0.5308,0.328,1.2
-3.8940e+01,0.5286,0.316,1.8
-3.8930e+01,0.5306,0.332,1.8
-3.8920e+01,0.5288,0.32,1.4
-3.8910e+01,0.53,0.328,1.4
-3.8900e+01,0.5298,0.328,1.4
-3.8890e+01,0.5296,0.332,1.4
-3.8880e+01,0.5298,0.324,1.2
-3.8870e+01,0.5298,0.328,1.4
-3.8860e+01,0.5286,0.324,1.8
-3.8850e+01,0.53,0.324,1.4
-3.8840e+01,0.5304,0.316,1.4
-3.8830e+01,0.53,0.328,1.8
-3.8820e+01,0.53,0.332,1.4
-3.8810e+01,0.5304,0.328,1.4
-3.8800e+01,0.5288,0.328,1.4
-3.8790e+01,0.5308,0.324,1.4
-3.8780e+01,0.53,0.328,1.6
-3.8770e+01,0.5306,0.332,1.2
-3.8760e+01,0.53,0.316,1.4
-3.8750e+01,0.5306,0.328,1.8
-3.8740e+01,0.5288,0.328,1.2
-3.8730e+01,0.531,0.32,1.4
-3.8720e+01,0.5298,0.328,1.8
-3.8710e+01,0.531,0.336,1.8
-3.8700e+01,0.5296,0.312,1.4
-3.8690e+01,0.5312,0.324,1.4
-3.8680e+01,0.5296,0.324,1.2
-3.8670e+01,0.5306,0.316,1.4
-3.8660e+01,0.53,0.328,1
-3.8650e+01,0.531,0.316,1.4
-3.8640e+01,0.5298,0.32,1.2
-3.8630e+01,0.5314,0.324,1.2
-3.8620e+01,0.5294,0.316,1.8
-3.8610e+01,0.5306,0.308,1.4
-3.8600e+01,0.5298,0.332,1.2
-3.8590e+01,0.531,0.324,1.4
-3.8580e+01,0.53,0.324,1.8
-3.8570e+01,0.5304,0.32,1.4
-3.8560e+01,0.5304,0.32,1.4
-3.8550e+01,0.5302,0.328,1.4
-3.8540e+01,0.5292,0.324,1.4
-3.8530e+01,0.5302,0.32,1.4
-3.8520e+01,0.5292,0.336,1.2
-3.8510e+01,0.5304,0.312,1.4
-3.8500e+01,0.5296,0.32,1.4
-3.8490e+01,0.5312,0.328,1.2
-3.8480e+01,0.5298,0.32,1.2
-3.8470e+01,0.5308,0.328,1.2
-3.8460e+01,0.5306,0.328,1.6
-3.8450e+01,0.5304,0.324,1.4
-3.8440e+01,0.5304,0.332,1.4
-3.8430e+01,0.53,0.328,1.2
-3.8420e+01,0.5308,0.324,1.6
-3.8410e+01,0.5296,0.324,1.4
-3.8400e+01,0.5292,0.336,1.2
-3.8390e+01,0.5316,0.32,1.4
-3.8380e+01,0.5294,0.324,1.4
-3.8370e+01,0.531,0.332,1.4
-3.8360e+01,0.5306,0.328,1.2
-3.8350e+01,0.5306,0.32,1.2
-3.8340e+01,0.53,0.336,1.4
-3.8330e+01,0.5314,0.336,1.4
-3.8320e+01,0.5296,0.32,1.6
-3.8310e+01,0.5298,0.332,1.2
-3.8300e+01,0.5304,0.328,1.4
-3.8290e+01,0.531,0.312,1.4
-3.8280e+01,0.5298,0.328,1.4
-3.8270e+01,0.5308,0.324,1.4
-3.8260e+01,0.5296,0.32,1
-3.8250e+01,0.531,0.324,1.4
-3.8240e+01,0.5292,0.324,1.2
-3.8230e+01,0.5306,0.328,1.2
-3.8220e+01,0.53,0.336,1.6
-3.8210e+01,0.5306,0.332,1.4
-3.8200e+01,0.5292,0.324,1.4
-3.8190e+01,0.531,0.332,1.4
-3.8180e+01,0.5298,0.32,1.4
-3.8170e+01,0.531,0.324,1.4
-3.8160e+01,0.5296,0.324,1.2
-3.8150e+01,0.5314,0.34,1.8
-3.8140e+01,0.5294,0.324,1.4
-3.8130e+01,0.5318,0.328,1.4
-3.8120e+01,0.5302,0.316,1.4
-3.8110e+01,0.5312,0.324,1
-3.8100e+01,0.5294,0.32,1.4
-3.8090e+01,0.531,0.316,1.4
-3.8080e+01,0.53,0.324,1.2
-3.8070e+01,0.5322,0.324,1.2
-3.8060e+01,0.5298,0.312,1.4
-3.8050e+01,0.5316,0.316,1.4
-3.8040e+01,0.5294,0.324,1.6
-3.8030e+01,0.5312,0.336,1.4
-3.8020e+01,0.5304,0.336,1.4
-3.8010e+01,0.531,0.324,1.8
-3.8000e+01,0.5304,0.328,1.4
-3.7990e+01,0.5306,0.332,1.4
-3.7980e+01,0.5298,0.324,1.4
-3.7970e+01,0.5314,0.332,1.4
-3.7960e+01,0.5304,0.32,1.4
-3.7950e+01,0.5312,0.312,1.4
-3.7940e+01,0.5302,0.324,1.2
-3.7930e+01,0.5306,0.324,1.4
-3.7920e+01,0.5308,0.328,1.8
-3.7910e+01,0.5312,0.332,1.4
-3.7900e+01,0.53,0.308,1.4
-3.7890e+01,0.5314,0.324,1.4
-3.7880e+01,0.5296,0.312,1.4
-3.7870e+01,0.5306,0.328,1.4
-3.7860e+01,0.5298,0.32,1.4
-3.7850e+01,0.5312,0.312,1
-3.7840e+01,0.5296,0.32,1.4
-3.7830e+01,0.5314,0.328,1.4
-3.7820e+01,0.5304,0.32,1.6
-3.7810e+01,0.531,0.324,1.4
-3.7800e+01,0.5304,0.316,1.4
-3.7790e+01,0.5314,0.312,1.8
-3.7780e+01,0.5304,0.328,1.2
-3.7770e+01,0.5312,0.332,1.2
-3.7760e+01,0.5302,0.328,1.4
-3.7750e+01,0.5306,0.332,1.2
-3.7740e+01,0.5306,0.332,1.4
-3.7730e+01,0.5312,0.336,1.4
-3.7720e+01,0.5302,0.336,1.4
-3.7710e+01,0.5308,0.324,1.4
-3.7700e+01,0.5296,0.312,1.2
-3.7690e+01,0.5306,0.324,1.4
-3.7680e+01,0.5298,0.328,1.4
-3.7670e+01,0.5312,0.332,1.6
-3.7660e+01,0.5308,0.328,1.8
-3.7650e+01,0.531,0.328,1.8
-3.7640e+01,0.5296,0.32,1.4
-3.7630e+01,0.5308,0.332,1.4
-3.7620e+01,0.5296,0.328,1.4
-3.7610e+01,0.53,0.328,1.2
-3.7600e+01,0.53,0.312,1.8
-3.7590e+01,0.5316,0.316,1.2
-3.7580e+01,0.5298,0.328,1.4
-3.7570e+01,0.5302,0.316,1.6
-3.7560e+01,0.5304,0.312,1.2
-3.7550e+01,0.531,0.32,1.4
-3.7540e+01,0.5294,0.332,1.4
-3.7530e+01,0.5316,0.34,1.2
-3.7520e+01,0.5304,0.328,1.2
-3.7510e+01,0.5304,0.328,1.4
-3.7500e+01,0.53,0.312,1.4
-3.7490e+01,0.5318,0.332,1.2
-3.7480e+01,0.5296,0.324,1.2
-3.7470e+01,0.5314,0.332,1.6
-3.7460e+01,0.5302,0.316,1.4
-3.7450e+01,0.5324,0.328,0.8
-3.7440e+01,0.5294,0.332,1.8
-3.7430e+01,0.5312,0.328,1.4
-3.7420e+01,0.5292,0.332,1.4
-3.7410e+01,0.5308,0.332,1.8
-3.7400e+01,0.5302,0.328,1.6
-3.7390e+01,0.5312,0.32,1.4
-3.7380e+01,0.5298,0.332,1.4
-3.7370e+01,0.531,0.332,1.4
-3.7360e+01,0.5294,0.332,1.2
-3.7350e+01,0.5314,0.324,1.2
-3.7340e+01,0.5288,0.316,1.4
-3.7330e+01,0.5308,0.328,1.2
-3.7320e+01,0.5288,0.324,1.4
-3.7310e+01,0.5318,0.324,1.2
-3.7300e+01,0.5294,0.332,1.8
-3.7290e+01,0.5312,0.32,1.4
-3.7280e+01,0.5296,0.308,1.4
-3.7270e+01,0.532,0.328,1.4
-3.7260e+01,0.5294,0.324,1.4
-3.7250e+01,0.5312,0.332,1.4
-3.7240e+01,0.5292,0.324,1.4
-3.7230e+01,0.5314,0.324,1.8
-3.7220e+01,0.5294,0.324,1.2
-3.7210e+01,0.5306,0.336,1.4
-3.7200e+01,0.5302,0.328,1.4
-3.7190e+01,0.5314,0.332,1
